TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
383,,,,,30,,,,24.58186866,8-Jan-18,47,110.5
384,1989,1,8,24,60,26,89,100700,24.55800162,8-Jan-18,48,110.5
385,,,,,30,,,,24.4800966,9-Jan-18,1,110.5
386,1989,1,9,1,60,25.7,90,100700,24.40071127,9-Jan-18,2,110.5
387,,,,,30,,,,24.37240329,9-Jan-18,3,110.5
388,1989,1,9,2,60,25.5,91,100700,24.33854211,9-Jan-18,4,110.5
389,,,,,30,,,,24.24249719,9-Jan-18,5,110.5
390,1989,1,9,3,60,25.3,91,100700,24.14348601,9-Jan-18,6,110.5
391,,,,,30,,,,24.10072605,9-Jan-18,7,110.5
392,1989,1,9,4,60,25.1,92,100600,24.07866173,9-Jan-18,8,110.5
393,,,,,30,,,,24.04173749,9-Jan-18,9,110.5
394,1989,1,9,5,60,24.9,93,100500,24.01212098,9-Jan-18,10,110.5
395,,,,,30,,,,24.01197985,9-Jan-18,11,110.5
396,1989,1,9,6,60,24.9,93,100500,24.01212098,9-Jan-18,12,110.5
397,,,,,30,,,,23.98335125,9-Jan-18,13,110.5
398,1989,1,9,7,60,24.8,93,100600,23.91427052,9-Jan-18,14,110.5
399,,,,,30,,,,23.79347867,9-Jan-18,15,110.5
400,1989,1,9,8,60,24.8,92,100600,23.78524127,9-Jan-18,16,110.5
401,,,,,30,,,,24.05382387,9-Jan-18,17,110.5
402,1989,1,9,9,60,26.4,85,100600,24.3956416,9-Jan-18,18,110.5
403,,,,,30,,,,24.6071096,9-Jan-18,19,110.5
404,1989,1,9,10,60,27.9,78,100700,24.80889094,9-Jan-18,20,110.5
405,,,,,30,,,,25.12164872,9-Jan-18,21,110.5
406,1989,1,9,11,60,29.5,72,100700,25.3630945,9-Jan-18,22,110.5
407,,,,,30,,,,25.35093984,9-Jan-18,23,110.5
408,1989,1,9,12,60,29.9,69,100700,25.24004816,9-Jan-18,24,110.5
409,,,,,30,,,,25.18528289,9-Jan-18,25,110.5
410,1989,1,9,13,60,30.4,66,100600,25.1869757,9-Jan-18,26,110.5
411,,,,,30,,,,25.24545826,9-Jan-18,27,110.5
412,1989,1,9,14,60,30.9,64,100600,25.28852525,9-Jan-18,28,110.5
413,,,,,30,,,,25.24397133,9-Jan-18,29,110.5
414,1989,1,9,15,60,30.8,64,100500,25.19831807,9-Jan-18,30,110.5
415,,,,,30,,,,25.23808706,9-Jan-18,31,110.5
416,1989,1,9,16,60,30.7,65,100400,25.28105572,9-Jan-18,32,110.5
417,,,,,30,,,,25.24500148,9-Jan-18,33,110.5
418,1989,1,9,17,60,30.6,65,100300,25.19051831,9-Jan-18,34,110.5
419,,,,,30,,,,25.17820017,9-Jan-18,35,110.5
420,1989,1,9,18,60,29.8,69,100400,25.14585505,9-Jan-18,36,110.5
421,,,,,30,,,,25.03129092,9-Jan-18,37,110.5
422,1989,1,9,19,60,29,72,100500,24.90279789,9-Jan-18,38,110.5
423,,,,,30,,,,24.82866604,9-Jan-18,39,110.5
424,1989,1,9,20,60,28.2,76,100500,24.78570105,9-Jan-18,40,110.5
425,,,,,30,,,,24.75070859,9-Jan-18,41,110.5
426,1989,1,9,21,60,27.5,80,100600,24.72796131,9-Jan-18,42,110.5
427,,,,,30,,,,24.72173184,9-Jan-18,43,110.5
428,1989,1,9,22,60,26.7,85,100600,24.6829752,9-Jan-18,44,110.5
429,,,,,30,,,,24.56264641,9-Jan-18,45,110.5
430,1989,1,9,23,60,25.9,89,100700,24.46104279,9-Jan-18,46,110.5
431,,,,,30,,,,24.47846166,9-Jan-18,47,110.5
432,1989,1,9,24,60,25.8,90,100700,24.4979575,9-Jan-18,48,110.5
433,,,,,30,,,,24.40258482,10-Jan-18,1,110.5
434,1989,1,10,1,60,25.6,90,100600,24.30312164,10-Jan-18,2,110.5
435,,,,,30,,,,24.31034601,10-Jan-18,3,110.5
436,1989,1,10,2,60,25.5,91,100600,24.33823275,10-Jan-18,4,110.5
437,,,,,30,,,,24.30075669,10-Jan-18,5,110.5
438,1989,1,10,3,60,25.4,91,100500,24.24039316,10-Jan-18,6,110.5
439,,,,,30,,,,24.19961749,10-Jan-18,7,110.5
440,1989,1,10,4,60,25.2,92,100500,24.17619798,10-Jan-18,8,110.5
441,,,,,30,,,,24.16790294,10-Jan-18,9,110.5
442,1989,1,10,5,60,25.1,93,100500,24.20830645,10-Jan-18,10,110.5
443,,,,,30,,,,24.33098261,10-Jan-18,11,110.5
444,1989,1,10,6,60,25.9,89,100500,24.4602796,10-Jan-18,12,110.5
445,,,,,30,,,,24.5205456,10-Jan-18,13,110.5
446,1989,1,10,7,60,26.6,85,100500,24.58666256,10-Jan-18,14,110.5
447,,,,,30,,,,24.73351245,10-Jan-18,15,110.5
448,1989,1,10,8,60,27.4,82,100600,24.92405423,10-Jan-18,16,110.5
449,,,,,30,,,,25.12124685,10-Jan-18,17,110.5
450,1989,1,10,9,60,28.6,77,100600,25.31141938,10-Jan-18,18,110.5
451,,,,,30,,,,25.48090088,10-Jan-18,19,110.5
452,1989,1,10,10,60,29.8,72,100600,25.63701626,10-Jan-18,20,110.5
453,,,,,30,,,,25.78709042,10-Jan-18,21,110.5
454,1989,1,10,11,60,31,67,100700,25.89711992,10-Jan-18,22,110.5
455,,,,,30,,,,25.9331013,10-Jan-18,23,110.5
456,1989,1,10,12,60,30.8,68,100600,25.8857981,10-Jan-18,24,110.5
457,,,,,30,,,,25.74597384,10-Jan-18,25,110.5
458,1989,1,10,13,60,30.5,68,100600,25.61495855,10-Jan-18,26,110.5
459,,,,,30,,,,25.59408226,10-Jan-18,27,110.5
460,1989,1,10,14,60,30.3,69,100500,25.60009167,10-Jan-18,28,110.5
461,,,,,30,,,,25.54973347,10-Jan-18,29,110.5
462,1989,1,10,15,60,29.8,71,100500,25.47401841,10-Jan-18,30,110.5
463,,,,,30,,,,25.40395726,10-Jan-18,31,110.5
464,1989,1,10,16,60,29.3,73,100400,25.33584055,10-Jan-18,32,110.5
465,,,,,30,,,,25.26595882,10-Jan-18,33,110.5
466,1989,1,10,17,60,28.8,75,100400,25.18802685,10-Jan-18,34,110.5
467,,,,,30,,,,25.09575941,10-Jan-18,35,110.5
468,1989,1,10,18,60,28.3,77,100400,25.02980378,10-Jan-18,36,110.5
469,,,,,30,,,,25.03080723,10-Jan-18,37,110.5
470,1989,1,10,19,60,27.8,80,100400,25.00926396,10-Jan-18,38,110.5
471,,,,,30,,,,24.87566818,10-Jan-18,39,110.5
472,1989,1,10,20,60,27.2,82,100500,24.73365943,10-Jan-18,40,110.5
473,,,,,30,,,,24.68687724,10-Jan-18,41,110.5
474,1989,1,10,21,60,26.7,85,100500,24.6824448,10-Jan-18,42,110.5
475,,,,,30,,,,24.6674853,10-Jan-18,43,110.5
476,1989,1,10,22,60,26.2,88,100500,24.61534664,10-Jan-18,44,110.5
477,,,,,30,,,,24.49937672,10-Jan-18,45,110.5
478,1989,1,10,23,60,25.7,90,100600,24.40036601,10-Jan-18,46,110.5
479,,,,,30,,,,24.39910496,10-Jan-18,47,110.5
480,1989,1,10,24,60,25.6,91,100600,24.4357645,10-Jan-18,48,110.5
481,,,,,30,,,,24.45051558,11-Jan-18,1,110.5
482,1989,1,11,1,60,25.6,91,100500,24.43545545,11-Jan-18,2,110.5
483,,,,,30,,,,24.38268138,11-Jan-18,3,110.5
484,1989,1,11,2,60,25.5,91,100500,24.33792323,11-Jan-18,4,110.5
485,,,,,30,,,,24.34691087,11-Jan-18,5,110.5
486,1989,1,11,3,60,25.4,92,100500,24.37182577,11-Jan-18,6,110.5
487,,,,,30,,,,24.37484941,11-Jan-18,7,110.5
488,1989,1,11,4,60,25.4,92,100500,24.37182577,11-Jan-18,8,110.5
489,,,,,30,,,,24.37859882,11-Jan-18,9,110.5
490,1989,1,11,5,60,25.3,93,100500,24.4044986,11-Jan-18,10,110.5
491,,,,,30,,,,24.45885515,11-Jan-18,11,110.5
492,1989,1,11,6,60,26.1,88,100500,24.51867637,11-Jan-18,12,110.5
493,,,,,30,,,,24.56097018,11-Jan-18,13,110.5
494,1989,1,11,7,60,26.8,84,100500,24.63765919,11-Jan-18,14,110.5
495,,,,,30,,,,24.80066604,11-Jan-18,15,110.5
496,1989,1,11,8,60,27.6,81,100600,24.96842336,11-Jan-18,16,110.5
497,,,,,30,,,,25.05936378,11-Jan-18,17,110.5
498,1989,1,11,9,60,28.4,77,100600,25.12480125,11-Jan-18,18,110.5
499,,,,,30,,,,25.21604971,11-Jan-18,19,110.5
500,1989,1,11,10,60,29.1,74,100700,25.31233612,11-Jan-18,20,110.5
501,,,,,30,,,,25.39288743,11-Jan-18,21,110.5
502,1989,1,11,11,60,29.9,70,100700,25.40431296,11-Jan-18,22,110.5
503,,,,,30,,,,25.29322204,11-Jan-18,23,110.5
504,1989,1,11,12,60,28.9,74,100600,25.12672658,11-Jan-18,24,110.5
505,,,,,30,,,,24.97193851,11-Jan-18,25,110.5
506,1989,1,11,13,60,27.9,78,100600,24.80808231,11-Jan-18,26,110.5
507,,,,,30,,,,24.61438249,11-Jan-18,27,110.5
508,1989,1,11,14,60,26.9,82,100600,24.44971711,11-Jan-18,28,110.5
509,,,,,30,,,,24.37296424,11-Jan-18,29,110.5
510,1989,1,11,15,60,26,87,100500,24.28607086,11-Jan-18,30,110.5
511,,,,,30,,,,24.09098395,11-Jan-18,31,110.5
512,1989,1,11,16,60,25,91,100500,23.85029429,11-Jan-18,32,110.5
513,,,,,30,,,,23.62659266,11-Jan-18,33,110.5
514,1989,1,11,17,60,24,96,100400,23.50592072,11-Jan-18,34,110.5
515,,,,,30,,,,23.57432012,11-Jan-18,35,110.5
516,1989,1,11,18,60,24.2,96,100500,23.70389509,11-Jan-18,36,110.5
517,,,,,30,,,,23.76674987,11-Jan-18,37,110.5
518,1989,1,11,19,60,24.3,96,100500,23.80281578,11-Jan-18,38,110.5
519,,,,,30,,,,23.85202417,11-Jan-18,39,110.5
520,1989,1,11,20,60,24.4,96,100600,23.90187235,11-Jan-18,40,110.5
521,,,,,30,,,,23.93985763,11-Jan-18,41,110.5
522,1989,1,11,21,60,24.6,95,100600,23.97313051,11-Jan-18,42,110.5
523,,,,,30,,,,24.00884148,11-Jan-18,43,110.5
524,1989,1,11,22,60,24.7,95,100600,24.07177859,11-Jan-18,44,110.5
525,,,,,30,,,,24.18672988,11-Jan-18,45,110.5
526,1989,1,11,23,60,24.9,95,100700,24.26924678,11-Jan-18,46,110.5
527,,,,,30,,,,24.2348807,11-Jan-18,47,110.5
528,1989,1,11,24,60,24.8,95,100700,24.17059658,11-Jan-18,48,110.5
529,,,,,30,,,,24.16335938,12-Jan-18,1,110.5
530,1989,1,12,1,60,24.7,96,100700,24.19877658,12-Jan-18,2,110.5
531,,,,,30,,,,24.26245566,12-Jan-18,3,110.5
532,1989,1,12,2,60,24.7,97,100600,24.32489082,12-Jan-18,4,110.5
533,,,,,30,,,,24.35657627,12-Jan-18,5,110.5
534,1989,1,12,3,60,24.6,98,100600,24.35106168,12-Jan-18,6,110.5
535,,,,,30,,,,24.30189671,12-Jan-18,7,110.5
536,1989,1,12,4,60,24.5,98,100600,24.25159427,12-Jan-18,8,110.5
537,,,,,30,,,,24.24266724,12-Jan-18,9,110.5
538,1989,1,12,5,60,24.4,99,100600,24.27635879,12-Jan-18,10,110.5
539,,,,,30,,,,24.35391207,12-Jan-18,11,110.5
540,1989,1,12,6,60,25.1,95,100600,24.46638286,12-Jan-18,12,110.5
541,,,,,30,,,,24.60482696,12-Jan-18,13,110.5
542,1989,1,12,7,60,25.9,91,100700,24.72868016,12-Jan-18,14,110.5
543,,,,,30,,,,24.79737824,12-Jan-18,15,110.5
544,1989,1,12,8,60,26.6,87,100700,24.86523606,12-Jan-18,16,110.5
545,,,,,30,,,,24.9865685,12-Jan-18,17,110.5
546,1989,1,12,9,60,27.3,84,100700,25.11623685,12-Jan-18,18,110.5
547,,,,,30,,,,25.20910242,12-Jan-18,19,110.5
548,1989,1,12,10,60,28.1,80,100700,25.29422882,12-Jan-18,20,110.5
549,,,,,30,,,,25.40067965,12-Jan-18,21,110.5
550,1989,1,12,11,60,28.8,77,100800,25.49974191,12-Jan-18,22,110.5
551,,,,,30,,,,25.56270257,12-Jan-18,23,110.5
552,1989,1,12,12,60,28.9,77,100700,25.59222819,12-Jan-18,24,110.5
553,,,,,30,,,,25.59098533,12-Jan-18,25,110.5
554,1989,1,12,13,60,28.9,77,100700,25.59222819,12-Jan-18,26,110.5
555,,,,,30,,,,25.62921099,12-Jan-18,27,110.5
556,1989,1,12,14,60,29,77,100600,25.68472211,12-Jan-18,28,110.5
557,,,,,30,,,,25.74154995,12-Jan-18,29,110.5
558,1989,1,12,15,60,29.1,77,100600,25.77806173,12-Jan-18,30,110.5
559,,,,,30,,,,25.77262469,12-Jan-18,31,110.5
560,1989,1,12,16,60,29.1,77,100500,25.77722372,12-Jan-18,32,110.5
561,,,,,30,,,,25.84384372,12-Jan-18,33,110.5
562,1989,1,12,17,60,29.2,77,100500,25.87057021,12-Jan-18,34,110.5
563,,,,,30,,,,25.75548869,12-Jan-18,35,110.5
564,1989,1,12,18,60,28.6,79,100500,25.61388431,12-Jan-18,36,110.5
565,,,,,30,,,,25.56104219,12-Jan-18,37,110.5
566,1989,1,12,19,60,28,82,100600,25.49340139,12-Jan-18,38,110.5
567,,,,,30,,,,25.30740098,12-Jan-18,39,110.5
568,1989,1,12,20,60,27.3,84,100600,25.11567205,12-Jan-18,40,110.5
569,,,,,30,,,,25.03084569,12-Jan-18,41,110.5
570,1989,1,12,21,60,26.7,87,100700,24.96162211,12-Jan-18,42,110.5
571,,,,,30,,,,24.81670153,12-Jan-18,43,110.5
572,1989,1,12,22,60,26.1,89,100700,24.65496309,12-Jan-18,44,110.5
573,,,,,30,,,,24.53528596,12-Jan-18,45,110.5
574,1989,1,12,23,60,25.5,92,100800,24.47046138,12-Jan-18,46,110.5
575,,,,,30,,,,24.47328061,12-Jan-18,47,110.5
576,1989,1,12,24,60,25.4,93,100800,24.50330952,12-Jan-18,48,110.5
577,,,,,30,,,,24.52011396,13-Jan-18,1,110.5
578,1989,1,13,1,60,25.3,94,100700,24.53473931,13-Jan-18,2,110.5
579,,,,,30,,,,24.55823096,13-Jan-18,3,110.5
580,1989,1,13,2,60,25.2,95,100700,24.5652046,13-Jan-18,4,110.5
581,,,,,30,,,,24.53027594,13-Jan-18,5,110.5
582,1989,1,13,3,60,25,96,100700,24.4955546,13-Jan-18,6,110.5
583,,,,,30,,,,24.50315019,13-Jan-18,7,110.5
584,1989,1,13,4,60,24.9,97,100700,24.52338773,13-Jan-18,8,110.5
585,,,,,30,,,,24.52659225,13-Jan-18,9,110.5
586,1989,1,13,5,60,24.8,98,100700,24.550064,13-Jan-18,10,110.5
587,,,,,30,,,,24.63110324,13-Jan-18,11,110.5
588,1989,1,13,6,60,25.5,94,100700,24.73149793,13-Jan-18,12,110.5
589,,,,,30,,,,24.81303601,13-Jan-18,13,110.5
590,1989,1,13,7,60,26.2,90,100700,24.88696648,13-Jan-18,14,110.5
591,,,,,30,,,,24.96453834,13-Jan-18,15,110.5
592,1989,1,13,8,60,26.8,87,100700,25.05801131,13-Jan-18,16,110.5
593,,,,,30,,,,25.17964511,13-Jan-18,17,110.5
594,1989,1,13,9,60,27.5,84,100800,25.30780228,13-Jan-18,18,110.5
595,,,,,30,,,,25.42084536,13-Jan-18,19,110.5
596,1989,1,13,10,60,28.2,81,100800,25.5372783,13-Jan-18,20,110.5
597,,,,,30,,,,25.67560504,13-Jan-18,21,110.5
598,1989,1,13,11,60,28.9,78,100800,25.74603038,13-Jan-18,22,110.5
599,,,,,30,,,,25.65875912,13-Jan-18,23,110.5
600,1989,1,13,12,60,29,76,100800,25.5321912,13-Jan-18,24,110.5
601,,,,,30,,,,25.48472656,13-Jan-18,25,110.5
602,1989,1,13,13,60,29.1,75,100700,25.46879467,13-Jan-18,26,110.5
603,,,,,30,,,,25.43682502,13-Jan-18,27,110.5
604,1989,1,13,14,60,29.2,74,100600,25.40369203,13-Jan-18,28,110.5
605,,,,,30,,,,25.38427014,13-Jan-18,29,110.5
606,1989,1,13,15,60,29.3,73,100600,25.33787339,13-Jan-18,30,110.5
607,,,,,30,,,,25.22381582,13-Jan-18,31,110.5
608,1989,1,13,16,60,29.4,71,100500,25.10881024,13-Jan-18,32,110.5
609,,,,,30,,,,25.05956947,13-Jan-18,33,110.5
610,1989,1,13,17,60,29.5,70,100500,25.03822245,13-Jan-18,34,110.5
611,,,,,30,,,,25.00689814,13-Jan-18,35,110.5
612,1989,1,13,18,60,28.9,73,100500,24.96894441,13-Jan-18,36,110.5
613,,,,,30,,,,24.92770913,13-Jan-18,37,110.5
614,1989,1,13,19,60,28.3,76,100600,24.87955377,13-Jan-18,38,110.5
615,,,,,30,,,,24.8208398,13-Jan-18,39,110.5
616,1989,1,13,20,60,27.7,79,100600,24.76908717,13-Jan-18,40,110.5
617,,,,,30,,,,24.74181584,13-Jan-18,41,110.5
618,1989,1,13,21,60,27.2,82,100700,24.73495324,13-Jan-18,42,110.5
619,,,,,30,,,,24.74442678,13-Jan-18,43,110.5
620,1989,1,13,22,60,26.6,86,100700,24.72685123,13-Jan-18,44,110.5
621,,,,,30,,,,24.63884138,13-Jan-18,45,110.5
622,1989,1,13,23,60,26,89,100800,24.55838233,13-Jan-18,46,110.5
623,,,,,30,,,,24.56345921,13-Jan-18,47,110.5
624,1989,1,13,24,60,25.9,90,100800,24.59555014,13-Jan-18,48,110.5
625,,,,,30,,,,24.59613326,14-Jan-18,1,110.5
626,1989,1,14,1,60,25.9,90,100700,24.59520613,14-Jan-18,2,110.5
627,,,,,30,,,,24.6227663,14-Jan-18,3,110.5
628,1989,1,14,2,60,25.8,91,100700,24.6311424,14-Jan-18,4,110.5
629,,,,,30,,,,24.57266303,14-Jan-18,5,110.5
630,1989,1,14,3,60,25.7,91,100700,24.53360681,14-Jan-18,6,110.5
631,,,,,30,,,,24.60025236,14-Jan-18,7,110.5
632,1989,1,14,4,60,25.7,92,100600,24.6655541,14-Jan-18,8,110.5
633,,,,,30,,,,24.62246645,14-Jan-18,9,110.5
634,1989,1,14,5,60,25.6,92,100600,24.5677339,14-Jan-18,10,110.5
635,,,,,30,,,,24.59810092,14-Jan-18,11,110.5
636,1989,1,14,6,60,25.7,92,100600,24.6655541,14-Jan-18,12,110.5
637,,,,,30,,,,24.72208,14-Jan-18,13,110.5
638,1989,1,14,7,60,25.8,92,100700,24.76364791,14-Jan-18,14,110.5
639,,,,,30,,,,24.78622712,14-Jan-18,15,110.5
640,1989,1,14,8,60,25.9,92,100700,24.86147155,14-Jan-18,16,110.5
641,,,,,30,,,,25.06103511,14-Jan-18,17,110.5
642,1989,1,14,9,60,26,94,100700,25.22342002,14-Jan-18,18,110.5
643,,,,,30,,,,25.18712847,14-Jan-18,19,110.5
644,1989,1,14,10,60,26.3,91,100800,25.11915837,14-Jan-18,20,110.5
645,,,,,30,,,,25.18650761,14-Jan-18,21,110.5
646,1989,1,14,11,60,26.6,90,100800,25.27635449,14-Jan-18,22,110.5
647,,,,,30,,,,25.27587732,14-Jan-18,23,110.5
648,1989,1,14,12,60,26.7,89,100800,25.23716429,14-Jan-18,24,110.5
649,,,,,30,,,,25.21230359,14-Jan-18,25,110.5
650,1989,1,14,13,60,26.8,88,100700,25.19625648,14-Jan-18,26,110.5
651,,,,,30,,,,25.18398423,14-Jan-18,27,110.5
652,1989,1,14,14,60,26.9,87,100600,25.15395279,14-Jan-18,28,110.5
653,,,,,30,,,,25.08462811,14-Jan-18,29,110.5
654,1989,1,14,15,60,26.9,86,100600,25.01462734,14-Jan-18,30,110.5
655,,,,,30,,,,24.98256765,14-Jan-18,31,110.5
656,1989,1,14,16,60,27,85,100500,24.96981313,14-Jan-18,32,110.5
657,,,,,30,,,,24.95772787,14-Jan-18,33,110.5
658,1989,1,14,17,60,27.1,84,100500,24.92411629,14-Jan-18,34,110.5
659,,,,,30,,,,24.84678283,14-Jan-18,35,110.5
660,1989,1,14,18,60,26.8,85,100500,24.77823063,14-Jan-18,36,110.5
661,,,,,30,,,,24.77096286,14-Jan-18,37,110.5
662,1989,1,14,19,60,26.5,87,100500,24.76794558,14-Jan-18,38,110.5
663,,,,,30,,,,24.71214487,14-Jan-18,39,110.5
664,1989,1,14,20,60,26.1,89,100600,24.65458277,14-Jan-18,40,110.5
665,,,,,30,,,,24.64628132,14-Jan-18,41,110.5
666,1989,1,14,21,60,25.8,91,100600,24.63083447,14-Jan-18,42,110.5
667,,,,,30,,,,24.55183618,14-Jan-18,43,110.5
668,1989,1,14,22,60,25.5,92,100700,24.47018858,14-Jan-18,44,110.5
669,,,,,30,,,,24.44679381,14-Jan-18,45,110.5
670,1989,1,14,23,60,25.2,94,100700,24.43636217,14-Jan-18,46,110.5
671,,,,,30,,,,24.39360398,14-Jan-18,47,110.5
672,1989,1,14,24,60,25.1,94,100700,24.33798648,14-Jan-18,48,110.5
673,,,,,30,,,,24.28897694,15-Jan-18,1,110.5
674,1989,1,15,1,60,25,94,100600,24.23940892,15-Jan-18,2,110.5
675,,,,,30,,,,24.18211601,15-Jan-18,3,110.5
676,1989,1,15,2,60,24.9,94,100600,24.14103579,15-Jan-18,4,110.5
677,,,,,30,,,,24.14010582,15-Jan-18,5,110.5
678,1989,1,15,3,60,24.9,94,100600,24.14103579,15-Jan-18,6,110.5
679,,,,,30,,,,24.10553536,15-Jan-18,7,110.5
680,1989,1,15,4,60,24.8,94,100500,24.04246006,15-Jan-18,8,110.5
681,,,,,30,,,,23.9606654,15-Jan-18,9,110.5
682,1989,1,15,5,60,24.7,94,100500,23.94408947,15-Jan-18,10,110.5
683,,,,,30,,,,24.07667034,15-Jan-18,11,110.5
684,1989,1,15,6,60,25.4,91,100500,24.24039316,15-Jan-18,12,110.5
685,,,,,30,,,,24.31724305,15-Jan-18,13,110.5
686,1989,1,15,7,60,26.1,87,100600,24.38289626,15-Jan-18,14,110.5
687,,,,,30,,,,24.51302903,15-Jan-18,15,110.5
688,1989,1,15,8,60,26.8,84,100600,24.63822859,15-Jan-18,16,110.5
689,,,,,30,,,,24.68908214,15-Jan-18,17,110.5
690,1989,1,15,9,60,27.5,80,100700,24.72868852,15-Jan-18,18,110.5
691,,,,,30,,,,24.82014654,15-Jan-18,19,110.5
692,1989,1,15,10,60,28.2,77,100700,24.93905399,15-Jan-18,20,110.5
693,,,,,30,,,,25.06100866,15-Jan-18,21,110.5
694,1989,1,15,11,60,28.9,74,100700,25.12770152,15-Jan-18,22,110.5
695,,,,,30,,,,25.08082353,15-Jan-18,23,110.5
696,1989,1,15,12,60,28.6,75,100700,25.00553365,15-Jan-18,24,110.5
697,,,,,30,,,,24.98699082,15-Jan-18,25,110.5
698,1989,1,15,13,60,28.4,76,100600,24.9725183,15-Jan-18,26,110.5
699,,,,,30,,,,24.90943933,15-Jan-18,27,110.5
700,1989,1,15,14,60,28.1,77,100600,24.84491527,15-Jan-18,28,110.5
701,,,,,30,,,,24.82610749,15-Jan-18,29,110.5
702,1989,1,15,15,60,27.9,78,100500,24.80727323,15-Jan-18,30,110.5
703,,,,,30,,,,24.74266972,15-Jan-18,31,110.5
704,1989,1,15,16,60,27.6,79,100400,24.67362288,15-Jan-18,32,110.5
705,,,,,30,,,,24.64145865,15-Jan-18,33,110.5
706,1989,1,15,17,60,27.4,80,100400,24.63226247,15-Jan-18,34,110.5
707,,,,,30,,,,24.63211981,15-Jan-18,35,110.5
708,1989,1,15,18,60,27.1,82,100400,24.63814267,15-Jan-18,36,110.5
709,,,,,30,,,,24.64744305,15-Jan-18,37,110.5
710,1989,1,15,19,60,26.8,84,100500,24.63765919,15-Jan-18,38,110.5
711,,,,,30,,,,24.58642932,15-Jan-18,39,110.5
712,1989,1,15,20,60,26.4,86,100600,24.53419791,15-Jan-18,40,110.5
713,,,,,30,,,,24.52140943,15-Jan-18,41,110.5
714,1989,1,15,21,60,26.1,88,100600,24.51909468,15-Jan-18,42,110.5
715,,,,,30,,,,24.49828446,15-Jan-18,43,110.5
716,1989,1,15,22,60,25.8,90,100700,24.4979575,15-Jan-18,44,110.5
717,,,,,30,,,,24.55709253,15-Jan-18,45,110.5
718,1989,1,15,23,60,25.5,93,100800,24.6014087,15-Jan-18,46,110.5
719,,,,,30,,,,24.55662513,15-Jan-18,47,110.5
720,1989,1,15,24,60,25.5,92,100700,24.47018858,15-Jan-18,48,110.5
721,,,,,30,,,,24.38954578,16-Jan-18,1,110.5
722,1989,1,16,1,60,25.5,91,100700,24.33854211,16-Jan-18,2,110.5
723,,,,,30,,,,24.34102296,16-Jan-18,3,110.5
724,1989,1,16,2,60,25.5,91,100600,24.33823275,16-Jan-18,4,110.5
725,,,,,30,,,,24.27141589,16-Jan-18,5,110.5
726,1989,1,16,3,60,25.5,90,100600,24.20587966,16-Jan-18,6,110.5
727,,,,,30,,,,24.20693133,16-Jan-18,7,110.5
728,1989,1,16,4,60,25.5,90,100600,24.20587966,16-Jan-18,8,110.5
729,,,,,30,,,,24.13403343,16-Jan-18,9,110.5
730,1989,1,16,5,60,25.5,89,100500,24.07246587,16-Jan-18,10,110.5
731,,,,,30,,,,24.10225021,16-Jan-18,11,110.5
732,1989,1,16,6,60,25.6,89,100600,24.16979882,16-Jan-18,12,110.5
733,,,,,30,,,,24.22152408,16-Jan-18,13,110.5
734,1989,1,16,7,60,25.7,89,100600,24.26675036,16-Jan-18,14,110.5
735,,,,,30,,,,24.31480202,16-Jan-18,15,110.5
736,1989,1,16,8,60,25.8,89,100700,24.36408659,16-Jan-18,16,110.5
737,,,,,30,,,,24.41301162,16-Jan-18,17,110.5
738,1989,1,16,9,60,25.9,89,100700,24.46104279,16-Jan-18,18,110.5
739,,,,,30,,,,24.50764578,16-Jan-18,19,110.5
740,1989,1,16,10,60,26,89,100700,24.55800162,16-Jan-18,20,110.5
741,,,,,30,,,,24.61729131,16-Jan-18,21,110.5
742,1989,1,16,11,60,26.1,89,100800,24.65534321,16-Jan-18,22,110.5
743,,,,,30,,,,24.64198565,16-Jan-18,23,110.5
744,1989,1,16,12,60,26.2,88,100700,24.61618177,16-Jan-18,24,110.5
745,,,,,30,,,,24.61689471,16-Jan-18,25,110.5
746,1989,1,16,13,60,26.2,88,100700,24.61618177,16-Jan-18,26,110.5
747,,,,,30,,,,24.58610024,16-Jan-18,27,110.5
748,1989,1,16,14,60,26.3,87,100600,24.57564165,16-Jan-18,28,110.5
749,,,,,30,,,,24.63379752,16-Jan-18,29,110.5
750,1989,1,16,15,60,26.4,87,100600,24.67201901,16-Jan-18,30,110.5
751,,,,,30,,,,24.60175726,16-Jan-18,31,110.5
752,1989,1,16,16,60,26.4,86,100500,24.53370452,16-Jan-18,32,110.5
753,,,,,30,,,,24.57855302,16-Jan-18,33,110.5
754,1989,1,16,17,60,26.5,86,100400,24.6292915,16-Jan-18,34,110.5
755,,,,,30,,,,24.5789087,16-Jan-18,35,110.5
756,1989,1,16,18,60,26.2,87,100500,24.47881142,16-Jan-18,36,110.5
757,,,,,30,,,,24.38040647,16-Jan-18,37,110.5
758,1989,1,16,19,60,26,87,100500,24.28607086,16-Jan-18,38,110.5
759,,,,,30,,,,24.19818158,16-Jan-18,39,110.5
760,1989,1,16,20,60,25.7,88,100600,24.13244479,16-Jan-18,40,110.5
761,,,,,30,,,,24.10456663,16-Jan-18,41,110.5
762,1989,1,16,21,60,25.5,89,100600,24.07284989,16-Jan-18,42,110.5
763,,,,,30,,,,23.99559738,16-Jan-18,43,110.5
