TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
4231,,,,,30,,,,23.66960025,30-Mar-18,7,93.39
4232,1995,3,30,4,60,25,91,100600,23.85060617,30-Mar-18,8,92.91
4233,,,,,30,,,,24.0705429,30-Mar-18,9,92.67
4234,1995,3,30,5,60,25,94,100600,24.23940892,30-Mar-18,10,92.23
4235,,,,,30,,,,24.2672027,30-Mar-18,11,92.77
4236,1995,3,30,6,60,25,94,100600,24.23940892,30-Mar-18,12,93.35
4237,,,,,30,,,,24.24151226,30-Mar-18,13,92.87
4238,1995,3,30,7,60,25,94,100700,24.23961222,30-Mar-18,14,93.4
4239,,,,,30,,,,24.19980831,30-Mar-18,15,93.39
4240,1995,3,30,8,60,25,94,100800,24.23981541,30-Mar-18,16,95.52
4241,,,,,30,,,,24.4773484,30-Mar-18,17,97.35
4242,1995,3,30,9,60,27,84,100800,24.8303289,30-Mar-18,18,99.71
4243,,,,,30,,,,25.21667853,30-Mar-18,19,100.17
4244,1995,3,30,10,60,28,84,100800,25.78537282,30-Mar-18,20,110.47
4245,,,,,30,,,,26.68538732,30-Mar-18,21,139.98
4246,1995,3,30,11,60,30.2,81,100800,27.43011521,30-Mar-18,22,97.31
4247,,,,,30,,,,27.53294969,30-Mar-18,23,97.3
4248,1995,3,30,12,60,31.6,73,100700,27.45635084,30-Mar-18,24,96.9
4249,,,,,30,,,,27.66277874,30-Mar-18,25,96.98
4250,1995,3,30,13,60,33,67,100700,27.69733251,30-Mar-18,26,98.94
4251,,,,,30,,,,27.10511126,30-Mar-18,27,97.41
4252,1995,3,30,14,60,29.2,81,100600,26.48212645,30-Mar-18,28,98.9
4253,,,,,30,,,,26.42438954,30-Mar-18,29,98.72
4254,1995,3,30,15,60,29.1,83,100500,26.68628917,30-Mar-18,30,99.07
4255,,,,,30,,,,27.02221398,30-Mar-18,31,99.44
4256,1995,3,30,16,60,29,84,100400,26.7386107,30-Mar-18,32,99.15
4257,,,,,30,,,,25.14192606,30-Mar-18,33,97.31
4258,1995,3,30,17,60,24.7,93,100400,23.8157019,30-Mar-18,34,97.18
4259,,,,,30,,,,24.34348007,30-Mar-18,35,96.96
4260,1995,3,30,18,60,26,94,100400,25.22281943,30-Mar-18,36,96.41
4261,,,,,30,,,,24.95127886,30-Mar-18,37,97.03
4262,1995,3,30,19,60,26,89,100400,24.55685827,30-Mar-18,38,99.19
4263,,,,,30,,,,25.06755755,30-Mar-18,39,143.52
4264,1995,3,30,20,60,26.3,95,100400,25.64998269,30-Mar-18,40,142.56
4265,,,,,30,,,,25.47073969,30-Mar-18,41,144.43
4266,1995,3,30,21,60,26,94,100500,25.22301973,30-Mar-18,42,202.46
4267,,,,,30,,,,25.60001397,30-Mar-18,43,192.76
4268,1995,3,30,22,60,26,100,100600,26,30-Mar-18,44,142.66
4269,,,,,30,,,,25.82125542,30-Mar-18,45,110.77
4270,1995,3,30,23,60,26.1,95,100700,25.45314368,30-Mar-18,46,99.82
4271,,,,,30,,,,25.28502824,30-Mar-18,47,100
4272,1995,3,30,24,60,26,94,100800,25.22362001,30-Mar-18,48,98.09
4273,,,,,30,,,,25.17562991,31-Mar-18,1,99.86
4274,1995,3,31,1,60,25.8,95,100700,25.15715297,31-Mar-18,2,100.09
4275,,,,,30,,,,25.18428424,31-Mar-18,3,95.66
4276,1995,3,31,2,60,25.7,96,100600,25.18793851,31-Mar-18,4,95.24
4277,,,,,30,,,,25.09903055,31-Mar-18,5,95.53
4278,1995,3,31,3,60,25,100,100600,25,31-Mar-18,6,94.36
4279,,,,,30,,,,24.97328652,31-Mar-18,7,93.73
4280,1995,3,31,4,60,25.1,99,100500,24.97447536,31-Mar-18,8,93.49
4281,,,,,30,,,,24.95915175,31-Mar-18,9,93.43
4282,1995,3,31,5,60,25.2,98,100500,24.94781065,31-Mar-18,10,93.33
4283,,,,,30,,,,24.96094701,31-Mar-18,11,93.63
4284,1995,3,31,6,60,25.1,99,100500,24.97447536,31-Mar-18,12,92.08
4285,,,,,30,,,,24.96431024,31-Mar-18,13,92.02
4286,1995,3,31,7,60,25,100,100600,25,31-Mar-18,14,91.86
4287,,,,,30,,,,25.15109299,31-Mar-18,15,93.19
4288,1995,3,31,8,60,25.6,98,100600,25.34576252,31-Mar-18,16,95.35
4289,,,,,30,,,,25.51218189,31-Mar-18,17,98.36
4290,1995,3,31,9,60,28,84,100700,25.78481446,31-Mar-18,18,96.96
4291,,,,,30,,,,26.29812357,31-Mar-18,19,97.6
4292,1995,3,31,10,60,29,84,100700,26.74026048,31-Mar-18,20,99.89
4293,,,,,30,,,,26.79937643,31-Mar-18,21,113.46
4294,1995,3,31,11,60,30,79,100800,26.93225655,31-Mar-18,22,124.78
4295,,,,,30,,,,27.595686,31-Mar-18,23,135.56
4296,1995,3,31,12,60,32,75,100700,28.1587243,31-Mar-18,24,112.81
4297,,,,,30,,,,27.990431,31-Mar-18,25,100.31
4298,1995,3,31,13,60,32,71,100700,27.4868061,31-Mar-18,26,100.31
4299,,,,,30,,,,27.04384961,31-Mar-18,27,100.89
4300,1995,3,31,14,60,32,67,100500,26.7942979,31-Mar-18,28,99.27
4301,,,,,30,,,,26.87088736,31-Mar-18,29,97.54
4302,1995,3,31,15,60,30,79,100500,26.93003403,31-Mar-18,30,97.27
4303,,,,,30,,,,26.62815398,31-Mar-18,31,97.34
4304,1995,3,31,16,60,28,89,100400,26.49663429,31-Mar-18,32,97.27
4305,,,,,30,,,,27.06686205,31-Mar-18,33,95.48
4306,1995,3,31,17,60,28,94,100400,27.1909002,31-Mar-18,34,95.32
4307,,,,,30,,,,25.7208117,31-Mar-18,35,94.99
4308,1995,3,31,18,60,25,94,100500,24.23920552,31-Mar-18,36,94.59
4309,,,,,30,,,,24.32869065,31-Mar-18,37,95.19
4310,1995,3,31,19,60,25.1,99,100600,24.97450801,31-Mar-18,38,97.19
4311,,,,,30,,,,25.16189855,31-Mar-18,39,101.52
4312,1995,3,31,20,60,25.4,98,100600,25.14681843,31-Mar-18,40,106.33
4313,,,,,30,,,,25.18522384,31-Mar-18,41,102.69
4314,1995,3,31,21,60,25.6,97,100700,25.21780005,31-Mar-18,42,104.65
4315,,,,,30,,,,25.18523232,31-Mar-18,43,101.94
4316,1995,3,31,22,60,25.8,95,100700,25.15715297,31-Mar-18,44,100.08
4317,,,,,30,,,,25.20319434,31-Mar-18,45,99.42
4318,1995,3,31,23,60,25.9,95,100700,25.25581531,31-Mar-18,46,97.11
4319,,,,,30,,,,25.24747476,31-Mar-18,47,95.45
4320,1995,3,31,24,60,26,94,100700,25.22342002,31-Mar-18,48,97.3
4321,,,,,30,,,,25.2288984,1-Apr-18,1,97.31
4322,1997,4,1,1,60,26,94,100700,25.22342002,1-Apr-18,2,96.8
4323,,,,,30,,,,25.16649502,1-Apr-18,3,96
4324,1997,4,1,2,60,26,93,100700,25.09169493,1-Apr-18,4,95.71
4325,,,,,30,,,,25.03259129,1-Apr-18,5,95.21
4326,1997,4,1,3,60,25.9,93,100600,24.99335132,1-Apr-18,6,93.58
4327,,,,,30,,,,24.97814221,1-Apr-18,7,93.05
4328,1997,4,1,4,60,25.9,93,100600,24.99335132,1-Apr-18,8,91.69
4329,,,,,30,,,,25.04536599,1-Apr-18,9,91.47
4330,1997,4,1,5,60,26,93,100600,25.09145974,1-Apr-18,10,91.41
4331,,,,,30,,,,25.0889061,1-Apr-18,11,91.87
4332,1997,4,1,6,60,26,93,100600,25.09145974,1-Apr-18,12,93.78
4333,,,,,30,,,,25.15287533,1-Apr-18,13,93.83
4334,1997,4,1,7,60,26,94,100700,25.22342002,1-Apr-18,14,94.15
4335,,,,,30,,,,25.25336095,1-Apr-18,15,93.28
4336,1997,4,1,8,60,25.9,96,100700,25.38594113,1-Apr-18,16,95.07
4337,,,,,30,,,,25.76440354,1-Apr-18,17,95.05
4338,1997,4,1,9,60,27,94,100800,26.20757184,1-Apr-18,18,95.72
4339,,,,,30,,,,26.53426967,1-Apr-18,19,96.51
4340,1997,4,1,10,60,29,84,100900,26.74135894,1-Apr-18,20,99.79
4341,,,,,30,,,,26.82570154,1-Apr-18,21,114.55
4342,1997,4,1,11,60,30.5,75,100800,26.767637,1-Apr-18,22,96.67
4343,,,,,30,,,,26.54750483,1-Apr-18,23,97.26
4344,1997,4,1,12,60,31,70,100800,26.40642267,1-Apr-18,24,95.04
4345,,,,,30,,,,26.58550815,1-Apr-18,25,96.25
4346,1997,4,1,13,60,32,67,100700,26.79682277,1-Apr-18,26,94.93
4347,,,,,30,,,,26.75242804,1-Apr-18,27,95.01
4348,1997,4,1,14,60,32.2,65,100500,26.62055003,1-Apr-18,28,96.06
4349,,,,,30,,,,26.56941479,1-Apr-18,29,96.13
4350,1997,4,1,15,60,30,75,100600,26.30213037,1-Apr-18,30,95.14
4351,,,,,30,,,,25.52180482,1-Apr-18,31,96.6
4352,1997,4,1,16,60,27,84,100500,24.82862675,1-Apr-18,32,94.94
4353,,,,,30,,,,24.8227848,1-Apr-18,33,95.06
4354,1997,4,1,17,60,25.5,96,100500,24.9899389,1-Apr-18,34,95.63
4355,,,,,30,,,,24.81574899,1-Apr-18,35,96.14
4356,1997,4,1,18,60,26,89,100600,24.55762071,1-Apr-18,36,96.15
4357,,,,,30,,,,24.47295971,1-Apr-18,37,96.38
4358,1997,4,1,19,60,26,89,100700,24.55800162,1-Apr-18,38,98.11
4359,,,,,30,,,,24.80898208,1-Apr-18,39,137.04
4360,1997,4,1,20,60,25.7,94,100800,24.92846333,1-Apr-18,40,150.59
4361,,,,,30,,,,24.61900763,1-Apr-18,41,154.72
4362,1997,4,1,21,60,25,94,100800,24.23981541,1-Apr-18,42,172.34
4363,,,,,30,,,,24.15008711,1-Apr-18,43,174.96
4364,1997,4,1,22,60,25,94,100900,24.24001849,1-Apr-18,44,136.62
4365,,,,,30,,,,24.3998053,1-Apr-18,45,97.92
4366,1997,4,1,23,60,25,96,100900,24.49582156,1-Apr-18,46,95.46
4367,,,,,30,,,,24.39444126,1-Apr-18,47,95.88
4368,1997,4,1,24,60,25,94,100900,24.24001849,1-Apr-18,48,95.17
4369,,,,,30,,,,24.17690734,2-Apr-18,1,94.79
4370,1997,4,2,1,60,25,94,100900,24.24001849,2-Apr-18,2,94.76
4371,,,,,30,,,,24.46426263,2-Apr-18,3,94.84
4372,1997,4,2,2,60,25.1,96,100800,24.59461584,2-Apr-18,4,94.85
4373,,,,,30,,,,24.37605419,2-Apr-18,5,94.67
4374,1997,4,2,3,60,25,94,100800,24.23981541,2-Apr-18,6,93.21
4375,,,,,30,,,,24.61713725,2-Apr-18,7,92.82
4376,1997,4,2,4,60,25,100,100700,25,2-Apr-18,8,93.41
4377,,,,,30,,,,24.88038393,2-Apr-18,9,90.91
4378,1997,4,2,5,60,25.2,95,100700,24.5652046,2-Apr-18,10,88.29
4379,,,,,30,,,,24.36137757,2-Apr-18,11,87.56
4380,1997,4,2,6,60,25,94,100800,24.23981541,2-Apr-18,12,88.56
4381,,,,,30,,,,24.1714307,2-Apr-18,13,92.31
4382,1997,4,2,7,60,25,94,100800,24.23981541,2-Apr-18,14,92.97
4383,,,,,30,,,,24.52856151,2-Apr-18,15,82.45
4384,1997,4,2,8,60,25.5,94,100800,24.73169953,2-Apr-18,16,88.98
4385,,,,,30,,,,24.54326,2-Apr-18,17,94.73
4386,1997,4,2,9,60,25,94,100900,24.24001849,2-Apr-18,18,92.55
4387,,,,,30,,,,24.09875059,2-Apr-18,19,94.46
4388,1997,4,2,10,60,24.6,95,101000,23.97380691,2-Apr-18,20,96.87
4389,,,,,30,,,,23.71953807,2-Apr-18,21,97.42
4390,1997,4,2,11,60,24.1,96,101100,23.60578743,2-Apr-18,22,98.33
4391,,,,,30,,,,23.90239837,2-Apr-18,23,95.9
4392,1997,4,2,12,60,25,94,101000,24.24022145,2-Apr-18,24,95.13
4393,,,,,30,,,,24.25010721,2-Apr-18,25,92.59
4394,1997,4,2,13,60,25,94,100900,24.24001849,2-Apr-18,26,91.88
4395,,,,,30,,,,24.51791815,2-Apr-18,27,92.54
4396,1997,4,2,14,60,25.6,93,100800,24.69950956,2-Apr-18,28,94.58
4397,,,,,30,,,,24.40049607,2-Apr-18,29,94.82
4398,1997,4,2,15,60,27,79,100700,24.11248842,2-Apr-18,30,94.59
4399,,,,,30,,,,24.32709737,2-Apr-18,31,94.2
4400,1997,4,2,16,60,29,70,100600,24.58480748,2-Apr-18,32,94.79
4401,,,,,30,,,,24.42610334,2-Apr-18,33,94.7
4402,1997,4,2,17,60,28.2,73,100600,24.32637356,2-Apr-18,34,94.3
4403,,,,,30,,,,24.76100678,2-Apr-18,35,93.11
4404,1997,4,2,18,60,29,74,100700,25.22001572,2-Apr-18,36,95.23
4405,,,,,30,,,,25.19341309,2-Apr-18,37,93
4406,1997,4,2,19,60,28,79,100700,25.05165773,2-Apr-18,38,93.33
4407,,,,,30,,,,25.16520848,2-Apr-18,39,95.44
4408,1997,4,2,20,60,27,87,100800,25.25124907,2-Apr-18,40,95.84
4409,,,,,30,,,,25.02696321,2-Apr-18,41,95.11
4410,1997,4,2,21,60,27,84,100900,24.83089566,2-Apr-18,42,97.38
4411,,,,,30,,,,25.00159115,2-Apr-18,43,97.38
4412,1997,4,2,22,60,26,94,100900,25.2238199,2-Apr-18,44,94.58
4413,,,,,30,,,,25.1823521,2-Apr-18,45,92.93
4414,1997,4,2,23,60,26.4,90,101000,25.08250894,2-Apr-18,46,89.54
4415,,,,,30,,,,25.12961161,2-Apr-18,47,90.07
4416,1997,4,2,24,60,26,94,100900,25.2238199,2-Apr-18,48,87.28
4417,,,,,30,,,,25.26529362,3-Apr-18,1,95.2
4418,1997,4,3,1,60,26,94,100900,25.2238199,3-Apr-18,2,95.35
4419,,,,,30,,,,25.0691859,3-Apr-18,3,95.25
4420,1997,4,3,2,60,25.6,95,100800,24.95999847,3-Apr-18,4,95.76
4421,,,,,30,,,,25.05486445,3-Apr-18,5,94.51
4422,1997,4,3,3,60,26,94,100800,25.22362001,3-Apr-18,6,92.19
4423,,,,,30,,,,25.33610129,3-Apr-18,7,91.46
4424,1997,4,3,4,60,26,94,100800,25.22362001,3-Apr-18,8,91.32
4425,,,,,30,,,,24.71748788,3-Apr-18,9,91.41
4426,1997,4,3,5,60,26,87,100700,24.28698532,3-Apr-18,10,91.31
4427,,,,,30,,,,24.40139278,3-Apr-18,11,93.31
4428,1997,4,3,6,60,26,89,100800,24.55838233,3-Apr-18,12,94.82
4429,,,,,30,,,,24.25562606,3-Apr-18,13,94.57
4430,1997,4,3,7,60,26,84,100800,23.87566825,3-Apr-18,14,94.89
4431,,,,,30,,,,23.8010532,3-Apr-18,15,92.77
4432,1997,4,3,8,60,25.7,87,100800,23.99836056,3-Apr-18,16,95.24
4433,,,,,30,,,,24.43416999,3-Apr-18,17,98.68
4434,1997,4,3,9,60,27,84,100900,24.83089566,3-Apr-18,18,97.05
4435,,,,,30,,,,24.91095176,3-Apr-18,19,97.43
4436,1997,4,3,10,60,28,79,100900,25.05318505,3-Apr-18,20,96.29
4437,,,,,30,,,,25.63644228,3-Apr-18,21,96.67
4438,1997,4,3,11,60,30.2,74,100900,26.33018478,3-Apr-18,22,103.96
4439,,,,,30,,,,26.80387391,3-Apr-18,23,96.05
4440,1997,4,3,12,60,32,67,100900,26.79934494,3-Apr-18,24,94.82
4441,,,,,30,,,,26.05843317,3-Apr-18,25,91.89
4442,1997,4,3,13,60,32,59,100800,25.3604443,3-Apr-18,26,92.15
4443,,,,,30,,,,25.48468402,3-Apr-18,27,94.34
4444,1997,4,3,14,60,32.4,60,100600,25.89036486,3-Apr-18,28,95.05
4445,,,,,30,,,,26.03669932,3-Apr-18,29,95.4
4446,1997,4,3,15,60,31,66,100600,25.72414684,3-Apr-18,30,95.09
4447,,,,,30,,,,24.75316684,3-Apr-18,31,95.04
4448,1997,4,3,16,60,32,52,100500,24.02691982,3-Apr-18,32,95.45
4449,,,,,30,,,,24.44856627,3-Apr-18,33,95.6
4450,1997,4,3,17,60,30.5,66,100500,25.27514184,3-Apr-18,34,95.24
4451,,,,,30,,,,25.76368217,3-Apr-18,35,93.93
4452,1997,4,3,18,60,29,79,100600,25.99057661,3-Apr-18,36,94.65
4453,,,,,30,,,,26.03221453,3-Apr-18,37,94.23
4454,1997,4,3,19,60,29,79,100700,25.99132936,3-Apr-18,38,94.63
4455,,,,,30,,,,25.97065454,3-Apr-18,39,95.56
4456,1997,4,3,20,60,28.2,83,100700,25.83027644,3-Apr-18,40,95.93
4457,,,,,30,,,,25.43028144,3-Apr-18,41,95.84
4458,1997,4,3,21,60,28,79,100800,25.0524216,3-Apr-18,42,99.31
4459,,,,,30,,,,24.97844896,3-Apr-18,43,98.93
4460,1997,4,3,22,60,28,79,100900,25.05318505,3-Apr-18,44,96.99
4461,,,,,30,,,,25.12145138,3-Apr-18,45,94.93
4462,1997,4,3,23,60,27.8,81,100900,25.15961668,3-Apr-18,46,92.53
4463,,,,,30,,,,25.14404969,3-Apr-18,47,93.87
4464,1997,4,3,24,60,28,79,100900,25.05318505,3-Apr-18,48,89.05
4465,,,,,30,,,,24.86545738,4-Apr-18,1,94.93
4466,1997,4,4,1,60,27,84,100900,24.83089566,4-Apr-18,2,95
4467,,,,,30,,,,25.19952887,4-Apr-18,3,95.74
4468,1997,4,4,2,60,26.6,92,100800,25.54655981,4-Apr-18,4,96.83
4469,,,,,30,,,,25.4471913,4-Apr-18,5,94.86
4470,1997,4,4,3,60,26,94,100800,25.22362001,4-Apr-18,6,93.89
4471,,,,,30,,,,25.19804264,4-Apr-18,7,92.7
4472,1997,4,4,4,60,26,94,100700,25.22342002,4-Apr-18,8,92.77
4473,,,,,30,,,,25.15271297,4-Apr-18,9,92.73
4474,1997,4,4,5,60,25.6,96,100600,25.08900451,4-Apr-18,10,92.55
4475,,,,,30,,,,25.13537765,4-Apr-18,11,94.09
4476,1997,4,4,6,60,26,94,100700,25.22342002,4-Apr-18,12,95.37
4477,,,,,30,,,,25.28471922,4-Apr-18,13,94.77
4478,1997,4,4,7,60,26,94,100700,25.22342002,4-Apr-18,14,94.77
4479,,,,,30,,,,24.94366717,4-Apr-18,15,94.06
4480,1997,4,4,8,60,25.6,94,100800,24.8300807,4-Apr-18,16,95.51
4481,,,,,30,,,,25.26728064,4-Apr-18,17,97.04
4482,1997,4,4,9,60,28,84,100900,25.78593088,4-Apr-18,18,96.77
4483,,,,,30,,,,25.91669531,4-Apr-18,19,96.25
4484,1997,4,4,10,60,28.9,79,100900,25.89884584,4-Apr-18,20,96.93
4485,,,,,30,,,,25.9716544,4-Apr-18,21,96.52
4486,1997,4,4,11,60,29.9,74,101000,26.05400297,4-Apr-18,22,96.36
4487,,,,,30,,,,26.06477356,4-Apr-18,23,96.27
4488,1997,4,4,12,60,32,63,100900,26.09075688,4-Apr-18,24,93.64
4489,,,,,30,,,,26.21874365,4-Apr-18,25,92.54
4490,1997,4,4,13,60,32,63,100900,26.09075688,4-Apr-18,26,93.14
4491,,,,,30,,,,25.34881959,4-Apr-18,27,94.85
4492,1997,4,4,14,60,33.3,49,100700,24.51077776,4-Apr-18,28,95.92
4493,,,,,30,,,,24.09447736,4-Apr-18,29,95.73
4494,1997,4,4,15,60,33,49,100600,24.26137216,4-Apr-18,30,95.52
4495,,,,,30,,,,25.17291592,4-Apr-18,31,96.03
4496,1997,4,4,16,60,32,63,100600,26.08634051,4-Apr-18,32,96.3
4497,,,,,30,,,,26.25887782,4-Apr-18,33,96.02
4498,1997,4,4,17,60,31.7,65,100500,26.17430688,4-Apr-18,34,95.91
4499,,,,,30,,,,26.31640674,4-Apr-18,35,98.57
4500,1997,4,4,18,60,30,75,100600,26.30213037,4-Apr-18,36,96.49
4501,,,,,30,,,,25.74843074,4-Apr-18,37,95.76
4502,1997,4,4,19,60,29,74,100700,25.22001572,4-Apr-18,38,95.94
4503,,,,,30,,,,25.28159319,4-Apr-18,39,96.68
4504,1997,4,4,20,60,28.6,78,100700,25.46427555,4-Apr-18,40,97.38
4505,,,,,30,,,,25.29917519,4-Apr-18,41,96.41
4506,1997,4,4,21,60,28,79,100900,25.05318505,4-Apr-18,42,100.22
4507,,,,,30,,,,24.99319805,4-Apr-18,43,99.39
4508,1997,4,4,22,60,28,79,100900,25.05318505,4-Apr-18,44,95.78
4509,,,,,30,,,,25.16711693,4-Apr-18,45,95.21
4510,1997,4,4,23,60,28,81,101000,25.34945585,4-Apr-18,46,92.7
4511,,,,,30,,,,25.61466396,4-Apr-18,47,89.46
4512,1997,4,4,24,60,28,84,100900,25.78593088,4-Apr-18,48,83.35
4513,,,,,30,,,,25.68644622,5-Apr-18,1,92.53
4514,1997,4,5,1,60,27,89,100900,25.52848556,5-Apr-18,2,88.39
4515,,,,,30,,,,25.52432449,5-Apr-18,3,94.12
4516,1997,4,5,2,60,26.9,90,100800,25.56816437,5-Apr-18,4,93.54
4517,,,,,30,,,,25.55420657,5-Apr-18,5,91.72
4518,1997,4,5,3,60,27,89,100800,25.52811099,5-Apr-18,6,90.8
4519,,,,,30,,,,25.53553754,5-Apr-18,7,88.58
4520,1997,4,5,4,60,27,89,100700,25.52773622,5-Apr-18,8,88.1
4521,,,,,30,,,,25.455957,5-Apr-18,9,88.13
4522,1997,4,5,5,60,26.6,91,100600,25.41120168,5-Apr-18,10,87.92
4523,,,,,30,,,,25.48447203,5-Apr-18,11,91.14
4524,1997,4,5,6,60,27,89,100700,25.52773622,5-Apr-18,12,94.57
4525,,,,,30,,,,25.3929624,5-Apr-18,13,88.04
4526,1997,4,5,7,60,26,94,100700,25.22342002,5-Apr-18,14,88.54
4527,,,,,30,,,,25.16237851,5-Apr-18,15,80.74
4528,1997,4,5,8,60,27.1,87,100800,25.34764704,5-Apr-18,16,90.13
4529,,,,,30,,,,25.91703479,5-Apr-18,17,93.43
4530,1997,4,5,9,60,28,89,100900,26.49847846,5-Apr-18,18,95.33
4531,,,,,30,,,,26.71991473,5-Apr-18,19,97.35
4532,1997,4,5,10,60,29,84,100900,26.74135894,5-Apr-18,20,97.27
4533,,,,,30,,,,26.7228264,5-Apr-18,21,100.03
4534,1997,4,5,11,60,31,71,101000,26.5757258,5-Apr-18,22,104.28
4535,,,,,30,,,,26.21146582,5-Apr-18,23,102.33
4536,1997,4,5,12,60,31,66,100900,25.72814177,5-Apr-18,24,98.73
4537,,,,,30,,,,25.22384899,5-Apr-18,25,98.94
4538,1997,4,5,13,60,26,94,100900,25.2238199,5-Apr-18,26,98.67
4539,,,,,30,,,,26.25328694,5-Apr-18,27,100.92
4540,1997,4,5,14,60,31.1,74,100800,27.16101088,5-Apr-18,28,102.56
4541,,,,,30,,,,26.79575248,5-Apr-18,29,103.57
4542,1997,4,5,15,60,32,63,100700,26.08781345,5-Apr-18,30,102.92
4543,,,,,30,,,,25.9674955,5-Apr-18,31,101.33
4544,1997,4,5,16,60,32,63,100700,26.08781345,5-Apr-18,32,102.4
4545,,,,,30,,,,26.10178213,5-Apr-18,33,101.71
4546,1997,4,5,17,60,30.5,70,100600,25.94905337,5-Apr-18,34,99.92
4547,,,,,30,,,,25.56927898,5-Apr-18,35,96.56
4548,1997,4,5,18,60,29,74,100600,25.2190422,5-Apr-18,36,93.88
4549,,,,,30,,,,25.15492628,5-Apr-18,37,92.86
4550,1997,4,5,19,60,29,74,100700,25.22001572,5-Apr-18,38,93.65
4551,,,,,30,,,,25.25739504,5-Apr-18,39,94.61
4552,1997,4,5,20,60,28,81,100700,25.34741794,5-Apr-18,40,93.75
4553,,,,,30,,,,25.57043813,5-Apr-18,41,93.6
4554,1997,4,5,21,60,28,84,100800,25.78537282,5-Apr-18,42,97.96
4555,,,,,30,,,,25.85113921,5-Apr-18,43,96.23
4556,1997,4,5,22,60,28,84,100800,25.78537282,5-Apr-18,44,93.54
4557,,,,,30,,,,25.60570917,5-Apr-18,45,92.29
4558,1997,4,5,23,60,27.5,85,100900,25.45092688,5-Apr-18,46,89.2
4559,,,,,30,,,,25.45980457,5-Apr-18,47,86.17
4560,1997,4,5,24,60,27,89,100900,25.52848556,5-Apr-18,48,84.58
4561,,,,,30,,,,25.55311317,6-Apr-18,1,94.5
4562,1997,4,6,1,60,27,89,100900,25.52848556,6-Apr-18,2,91.41
4563,,,,,30,,,,25.44940089,6-Apr-18,3,94.48
4564,1997,4,6,2,60,26.4,92,100900,25.35115675,6-Apr-18,4,93.79
4565,,,,,30,,,,25.26905073,6-Apr-18,5,92.2
4566,1997,4,6,3,60,26,94,100800,25.22362001,6-Apr-18,6,90.84
4567,,,,,30,,,,25.23540179,6-Apr-18,7,89.86
4568,1997,4,6,4,60,26,94,100700,25.22342002,6-Apr-18,8,89.9
4569,,,,,30,,,,25.10669864,6-Apr-18,9,89.52
4570,1997,4,6,5,60,25.5,96,100700,24.990204,6-Apr-18,10,89.99
4571,,,,,30,,,,24.97890243,6-Apr-18,11,91.37
4572,1997,4,6,6,60,25,100,100700,25,6-Apr-18,12,94.34
4573,,,,,30,,,,24.9807028,6-Apr-18,13,86.1
4574,1997,4,6,7,60,25,100,100800,25,6-Apr-18,14,88.58
4575,,,,,30,,,,25.13688077,6-Apr-18,15,81.54
4576,1997,4,6,8,60,26,96,100800,25.48500924,6-Apr-18,16,90.24
4577,,,,,30,,,,26.13804953,6-Apr-18,17,95.66
4578,1997,4,6,9,60,29,84,100900,26.74135894,6-Apr-18,18,97.07
4579,,,,,30,,,,26.94029476,6-Apr-18,19,97.5
4580,1997,4,6,10,60,30,79,100900,26.93299663,6-Apr-18,20,98.94
4581,,,,,30,,,,26.91760416,6-Apr-18,21,98.9
4582,1997,4,6,11,60,31.4,71,100900,26.94027554,6-Apr-18,22,101.43
4583,,,,,30,,,,27.04716894,6-Apr-18,23,103.1
4584,1997,4,6,12,60,31.7,71,100900,27.21457416,6-Apr-18,24,98.89
4585,,,,,30,,,,27.41878099,6-Apr-18,25,98.97
4586,1997,4,6,13,60,32,71,100900,27.48893757,6-Apr-18,26,99.14
4587,,,,,30,,,,27.25419206,6-Apr-18,27,98.96
4588,1997,4,6,14,60,32.2,67,100800,26.97811728,6-Apr-18,28,101.23
4589,,,,,30,,,,26.92428605,6-Apr-18,29,102.18
4590,1997,4,6,15,60,33,63,100700,26.97290252,6-Apr-18,30,102.68
4591,,,,,30,,,,27.00417085,6-Apr-18,31,102.75
4592,1997,4,6,16,60,33,63,100500,26.96999784,6-Apr-18,32,103.55
4593,,,,,30,,,,26.82229031,6-Apr-18,33,103.89
4594,1997,4,6,17,60,32.3,64,100500,26.5306965,6-Apr-18,34,98.76
4595,,,,,30,,,,26.06486466,6-Apr-18,35,96.1
4596,1997,4,6,18,60,31,66,100500,25.72281372,6-Apr-18,36,94.35
4597,,,,,30,,,,25.8025626,6-Apr-18,37,91.39
4598,1997,4,6,19,60,29,79,100600,25.99057661,6-Apr-18,38,93.25
4599,,,,,30,,,,25.97332104,6-Apr-18,39,95.62
4600,1997,4,6,20,60,28.4,82,100600,25.87305376,6-Apr-18,40,95.43
4601,,,,,30,,,,25.81203261,6-Apr-18,41,93.44
4602,1997,4,6,21,60,28,84,100700,25.78481446,6-Apr-18,42,96.46
4603,,,,,30,,,,25.78595617,6-Apr-18,43,95.36
4604,1997,4,6,22,60,28,84,100900,25.78593088,6-Apr-18,44,92.41
4605,,,,,30,,,,25.75521173,6-Apr-18,45,96.91
4606,1997,4,6,23,60,27.8,85,100900,25.73837285,6-Apr-18,46,94.82
4607,,,,,30,,,,25.77998834,6-Apr-18,47,93.81
4608,1997,4,6,24,60,28,84,100900,25.78593088,6-Apr-18,48,89.47
